;height;href;lat;long;name;norm_name;norm_reg;okato;oktmo;people;phone_code;post_index;square;timezone
861;200;https://ru.wikipedia.org/wiki/%D0%92%D1%8B%D1%81%D0%BE%D0%BA%D0%BE%D0%B2%D1%81%D0%BA;56.31666667;36.55;Высоковск;Высоковск;Московская;46 221 503;46621103001;10671;7496246;141650;4;UTC+3
1122;7;https://ru.wikipedia.org/wiki/%D0%9D%D0%B5%D0%B2%D0%B5%D0%BB%D1%8C%D1%81%D0%BA;46.65;14.03111111;Невельск;Невельск;Сахалинская;64 420;64728000001;10681;742436;694740;9;UTC+11
540;130;https://ru.wikipedia.org/wiki/%D0%9A%D1%80%D0%B5%D0%BC%D1%91%D0%BD%D0%BA%D0%B8;54.88916667;37.12333333;Кремёнки;Кременки;Калужская;29 213 560;29613160001;10692;748432;249185;2.22;UTC+3
2078;0;https://ru.wikipedia.org/wiki/%D0%9D%D0%B0%D0%B4%D0%B5%D0%B6%D0%B4%D0%B0_(%D0%A1%D1%82%D0%B0%D0%B2%D1%80%D0%BE%D0%BF%D0%BE%D0%BB%D1%8C%D1%81%D0%BA%D0%B8%D0%B9_%D0%BA%D1%80%D0%B0%D0%B9);45.04472222;42.11055556;Надежда;Надежда;Ставропольский;7 258 810 001;7658410101;10695;+7 865 53;356220;30.8;UTC+3
1314;0;https://ru.wikipedia.org/wiki/%D0%9D%D0%BE%D0%B2%D0%BE%D1%81%D0%BF%D0%B0%D1%81%D1%81%D0%BA%D0%BE%D0%B5_(%D0%A3%D0%BB%D1%8C%D1%8F%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);53.14583333;47.75833333;Новоспасское;Новоспасское;Ульяновская;73 229 551;73629151051;10702;784238;433870, 433871;0;UTC+4
2111;0;https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D1%85%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_(%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9_%D0%BF%D0%BE%D1%81%D1%91%D0%BB%D0%BE%D0%BA);56.03277778;35.50861111;Шаховская;Шаховская;Московская;46 258 551;46787000051;10717;749637;143700;0;UTC+3
1390;800;https://ru.wikipedia.org/wiki/%D0%A5%D0%B8%D0%BB%D0%BE%D0%BA_(%D0%B3%D0%BE%D1%80%D0%BE%D0%B4);51.35;11.0075;Хилок;Хилок;Забайкальский;76 247 501 001;76647101001;10724;730237;673200;13;UTC+9
169;230;https://ru.wikipedia.org/wiki/%D0%97%D0%B0%D0%B2%D0%B8%D1%82%D0%B8%D0%BD%D1%81%D0%BA;50.11666667;12.15722222;Завитинск;Завитинск;Амурская;10 221 501;10621101001;10743;741636;676870;11.5;UTC+9
20;60;https://ru.wikipedia.org/wiki/%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B5_(%D0%90%D0%BB%D1%82%D0%B0%D0%B9%D1%81%D0%BA%D0%B8%D0%B9_%D0%BA%D1%80%D0%B0%D0%B9);51.82388889;79.71722222;Михайловское;Михайловское;Алтайский;1 227 816 001;1627416101;10756;738570;;0;UTC+7
224;0;https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%BB%D0%BE%D0%BA%D0%BE%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0;50.48388889;37.87138889;Волоконовка;Волоконовка;Белгородская;142 305 511;14630151051;10760;+7 472 35;309650;0;UTC+3
664;68;https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D1%81%D0%BF%D1%80%D0%B0;44.43611111;34.11055556;Гаспра;Гаспра;Крым;;35729000052;10774;+7 3654[7][8];;4.96;UTC+3
576;0;https://ru.wikipedia.org/wiki/%D0%AF%D1%8F_(%D0%9A%D0%B5%D0%BC%D0%B5%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);56.2;86.43333333;Яя;Яя;Кемеровская;32 243 551;32643151051;10810;738441;652100;0;UTC+7
223;0;https://ru.wikipedia.org/wiki/%D0%A0%D0%BE%D0%B2%D0%B5%D0%BD%D1%8C%D0%BA%D0%B8_(%D0%BF%D0%BE%D1%81%D1%91%D0%BB%D0%BE%D0%BA_%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D1%81%D0%BA%D0%BE%D0%B3%D0%BE_%D1%82%D0%B8%D0%BF%D0%B0);49.91861111;38.90361111;Ровеньки;Ровеньки;Белгородская;14 250 551;14650151051;10824;747238;309740;0;UTC+3
1558;575;https://ru.wikipedia.org/wiki/%D0%A5%D0%B0%D1%81%D0%B0%D0%BD%D1%8C%D1%8F;43.43333333;43.57611111;Хасанья;Хасанья;Кабардино-Балкария;83 401 000 004;83701000121;10829;78662;360903;0;UTC+3
2102;0;https://ru.wikipedia.org/wiki/%D0%91%D1%8B%D0%BA%D0%BE%D0%B2%D0%BE_(%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9_%D0%BF%D0%BE%D1%81%D1%91%D0%BB%D0%BE%D0%BA,_%D0%A0%D0%B0%D0%BC%D0%B5%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD);55.63166667;38.09055556;Быково;Быково;Московская;46 248 552;46648152051;10829;;140150;0;UTC+3
1313;93;https://ru.wikipedia.org/wiki/%D0%98%D1%88%D0%B5%D0%B5%D0%B2%D0%BA%D0%B0;54.42694444;48.27277778;Ишеевка;Ишеевка;Ульяновская;73 252 551;73652151051;10856;784254;433310;0;UTC+4
105;0;https://ru.wikipedia.org/wiki/%D0%A5%D0%BE%D1%80%D0%BE%D0%BB%D1%8C;44.425;13.03444444;Хороль;Хороль;Приморский;5 250 000 001;5650425101;10860;742347;;0;UTC+10
1434;0;https://ru.wikipedia.org/wiki/%D0%A2%D1%83%D0%BB%D1%8C%D1%81%D0%BA%D0%B8%D0%B9_(%D0%90%D0%B4%D1%8B%D0%B3%D0%B5%D1%8F);44.51666667;40.17472222;Тульский;Тульский;Адыгея;79 222 551 000;79622455101;10878;787777;385730;0;UTC+3
1470;0;https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D1%81%D1%8F%D0%B3%D1%83%D1%82%D0%BE%D0%B2%D0%BE_(%D0%94%D1%83%D0%B2%D0%B0%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD);55.53222222;58.255;Месягутово;Месягутово;Башкортостан;80 223 822 001;80623422101;10883;734798;452530;0;UTC+5
1469;0;https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BD%D0%B4%D1%80%D1%8B;54.55555556;54.11666667;Кандры;Кандры;Башкортостан;80 251 827 001;80651427101;10885;;452765;0;UTC+5
1479;542;https://ru.wikipedia.org/wiki/%D0%9E%D0%BD%D0%BE%D1%85%D0%BE%D0%B9;51.91694444;10.13388889;Онохой;Онохой;Бурятия;81 218 565 000;81618165051;10890;730136;671300[2];0;UTC+8
684;0;https://ru.wikipedia.org/wiki/%D0%A0%D0%BE%D1%89%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_(%D0%A1%D0%B0%D0%BC%D0%B0%D1%80%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);53.05111111;50.49666667;Рощинский;Рощинский;Самарская;36 214 556;36614156051;10903;;443539;0;UTC+4
1372;0;https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D1%80%D0%B2%D0%BE%D0%BC%D0%B0%D0%B9%D1%81%D0%BA%D0%B8%D0%B9_(%D0%9A%D0%BE%D1%80%D0%BA%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD);54.86555556;61.17083333;Первомайский;Первомайский;Челябинская;75 233 554;75633154051;10904;;456541;0;UTC+5
104;0;https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BC%D0%B5%D0%BD%D1%8C-%D0%A0%D1%8B%D0%B1%D0%BE%D0%BB%D0%BE%D0%B2;44.76666667;13.03361111;Камень-Рыболов;Камень-Рыболов;Приморский;5 246 000 001;5646404101;10909;742349;692684;0;UTC+10
1764;0;https://ru.wikipedia.org/wiki/%D0%9A%D0%B5%D0%B7;57.89333333;53.71083333;Кез;Кез;Удмуртия;94 224 551 000;94624426101;10911;734158;;0;UTC+4
2082;0;https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%B0%D1%81%D0%BA%D0%BE%D0%B2%D0%B5%D1%8F;44.73333333;44.2;Прасковея;Прасковея;Ставропольский;7 212 819 001;7612419101;10914;786559;356817;0;UTC+3
2099;131;https://ru.wikipedia.org/wiki/%D0%94%D0%B0%D0%B2%D1%8B%D0%B4%D0%BE%D0%B2%D0%BE_(%D0%9E%D1%80%D0%B5%D1%85%D0%BE%D0%B2%D0%BE-%D0%97%D1%83%D0%B5%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD);55.60888889;38.85527778;Давыдово;Давыдово;Московская;46 243 819 001;46643419101;10918;;142641;0;UTC+3
475;20;https://ru.wikipedia.org/wiki/%D0%9D%D0%B5%D0%BC%D0%B0%D0%BD_(%D0%B3%D0%BE%D1%80%D0%BE%D0%B4);55.03333333;22.03333333;Неман;Неман;Калининградская;27 221 501;27714000001;10931;740162;238710;14;UTC+2
1844;271;https://ru.wikipedia.org/wiki/%D0%90%D1%81%D1%81%D0%B8%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F;43.23527778;45.18194444;Ассиновская;Ассиновская;Чечня;96 231 804 001;96631404101;10953;;;0;UTC+3
539;160;https://ru.wikipedia.org/wiki/%D0%91%D0%BE%D1%80%D0%BE%D0%B2%D1%81%D0%BA;55.2;36.48333333;Боровск;Боровск;Калужская;29 206 501;29606101001;10966;748438;249010;10.44;UTC+3
1909;0;https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BD%D0%BE%D1%88%D0%B0;60.96666667;40.23333333;Коноша;Коноша;Архангельская;11 222 551;11622151051;10969;781858;;0;UTC+3
1741;560;https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D0%B3%D0%BE%D0%BD%D0%B0%D1%80;51.53333333;92.9;Шагонар;Шагонар;Тыва;93 254 501 000;93654101001;10973;739436;668210;0;UTC+7
1876;110;https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D0%BB%D1%8E%D0%B9%D1%81%D0%BA;63.75;12.02694444;Вилюйск;Вилюйск;Саха;98 218 501 000;98618101001;10975;+7 411-32;678200;0;UTC+9
267;160;https://ru.wikipedia.org/wiki/%D0%A1%D1%83%D1%80%D0%B0%D0%B6;53.01666667;32.4;Сураж;Сураж;Брянская;15 254 501;15654101001;10979;748330;243500;12.39;UTC+3
2065;29;https://ru.wikipedia.org/wiki/%D0%9D%D0%BE%D0%B2%D0%BE%D0%BC%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9;44.25555556;38.84972222;Новомихайловский;Новомихайловский;Краснодарский;3 255 558 000;3655158051;10985;786167;352 855, 352 856;0;UTC+3
2041;121;https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%B7%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_(%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B4%D0%B0%D1%80%D1%81%D0%BA%D0%B8%D0%B9_%D0%BA%D1%80%D0%B0%D0%B9);45.4;40.43333333;Казанская;Казанская;Краснодарский;3 218 813 001;3618413101;10991;786193;352147;0;UTC+3
1541;0;https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BC%D0%B5%D0%B4%D0%BA%D0%B0%D0%BB%D0%B0;42.16888889;48.11916667;Мамедкала;Мамедкала;Дагестан;82 220 562;82620162051;10992;;368621;0;UTC+3
1557;508;https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D0%BB%D1%83%D1%88%D0%BA%D0%B0;43.52611111;43.55944444;Шалушка;Шалушка;Кабардино-Балкария;83 245 000 011;83645440101;11004;786634;361420;64;UTC+3
884;65;https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BB%D0%B0%D1%8F_%D0%92%D0%B8%D1%88%D0%B5%D1%80%D0%B0;58.85;32.21666667;Малая Вишера;Малая Вишера;Новгородская;49 220 501 000;49620101001;11015;781660;;0;UTC+3
662;10;https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D1%80%D0%BD%D0%BE%D0%BC%D0%BE%D1%80%D1%81%D0%BA%D0%BE%D0%B5;45.50305556;32.705;Черноморское;Черноморское;Крым;35 656 401 051;35656401051;11039;+7 36558[5][6];296400;15;UTC+3
1389;0;https://ru.wikipedia.org/wiki/%D0%9C%D0%BE%D0%B3%D0%BE%D0%B9%D1%82%D1%83%D0%B9;51.28472222;11.08194444;Могойтуй;Могойтуй;Забайкальский;76 128 651;76625151051;11046;+7 +7 30255;;0;UTC+9
538;220;https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D1%81%D0%B5%D0%BD%D1%81%D0%BA%D0%B8%D0%B9;54.05;35.96666667;Сосенский;Сосенский;Калужская;29 216 504;29616104001;11047;748442;2.50E+11;0;UTC+3
371;0;https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BD%D1%82%D0%B5%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%BA%D0%B0;49.70166667;39.85361111;Кантемировка;Кантемировка;Воронежская;20 219 551;20619151051;11060;747367;396730;0;UTC+3
2086;0;https://ru.wikipedia.org/wiki/%D0%9D%D0%B5%D0%BA%D1%80%D0%B0%D1%81%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_(%D0%9C%D0%BE%D1%81%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);56.08333333;37.49611111;Некрасовский;Некрасовский;Московская;46 208 563;46608163051;11071;;141865;0;UTC+3
199;0;https://ru.wikipedia.org/wiki/%D0%9D%D0%B0%D1%80%D0%B8%D0%BC%D0%B0%D0%BD%D0%BE%D0%B2_(%D0%B3%D0%BE%D1%80%D0%BE%D0%B4);46.68333333;47.85;Нариманов;Нариманов;Астраханская;12 240 501;12640101001;11118;785171;416111;0;UTC+4
2103;0;https://ru.wikipedia.org/wiki/%D0%98%D0%BB%D1%8C%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_(%D0%9C%D0%BE%D1%81%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);55.61666667;38.11666667;Ильинский;Ильинский;Московская;46 248 555;46648155051;11123;;140120, 140121[2];0;UTC+3
663;46;https://ru.wikipedia.org/wiki/%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B3%D0%B2%D0%B0%D1%80%D0%B4%D0%B5%D0%B9%D1%81%D0%BA%D0%BE%D0%B5_(%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B3%D0%B2%D0%B0%D1%80%D0%B4%D0%B5%D0%B9%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD,_%D0%9A%D1%80%D1%8B%D0%BC);45.49777778;34.295;Красногвардейское;Красногвардейское;Крым;35 620 401 051;35620401051;11134;+7 36556[6][7];;10.97;UTC+3
1540;0;https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%8F%D0%BA%D0%B5%D0%BD%D1%82;42.38527778;47.90527778;Каякент;Каякент;Дагестан;82 224 830 001;82624430101;11144;;368554;0;UTC+3
1298;0;https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D0%B6%D0%B4%D1%83%D1%80%D0%B5%D1%87%D0%B5%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_(%D0%A5%D0%B0%D0%BD%D1%82%D1%8B-%D0%9C%D0%B0%D0%BD%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9_%D0%B0%D0%B2%D1%82%D0%BE%D0%BD%D0%BE%D0%BC%D0%BD%D1%8B%D0%B9_%D0%BE%D0%BA%D1%80%D1%83%D0%B3);59.6;65.93333333;Междуреченский;Междуреченский;Югра;71 116 660;71816160051;11149;+7 (34677);628200;0;UTC+5
683;0;https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%BA%D0%B0_(%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D1%81%D0%BA%D0%BE%D0%B9_%D0%BE%D0%BA%D1%80%D1%83%D0%B3_%D0%9A%D0%B8%D0%BD%D0%B5%D0%BB%D1%8C);53.25;50.5;Алексеевка;Алексеевка;Самарская;36 408 554;36708000056;11150;784663;446441;0;UTC+4
959;180;https://ru.wikipedia.org/wiki/%D0%91%D0%BE%D0%BB%D1%85%D0%BE%D0%B2;53.45;36;Болхов;Болхов;Орловская;54 204 501;54604101001;11154;748640;303140;11.8;UTC+3
1963;260;https://ru.wikipedia.org/wiki/%D0%92%D0%B5%D1%80%D1%85%D0%BD%D0%B8%D0%B9_%D0%A2%D0%B0%D0%B3%D0%B8%D0%BB;57.38333333;59.93333333;Верхний Тагил;Верхний Тагил;Свердловская;65 453 503 000;65733000001;11171;734357;624162;19.91;UTC+5
1371;350;https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%80%D0%B0%D0%B1%D0%B0%D1%88;55.48333333;60.2;Карабаш;Карабаш;Челябинская;75 415;75715000001;11178;735153;456140–456144;686;UTC+5
1539;1269;https://ru.wikipedia.org/wiki/%D0%9B%D0%B5%D0%B2%D0%B0%D1%88%D0%B8_(%D0%94%D0%B0%D0%B3%D0%B5%D1%81%D1%82%D0%B0%D0%BD);42.43333333;47.31666667;Леваши;Леваши;Дагестан;82 234 000 001;82634440101;11186;787252;368320;0;UTC+3
457;0;https://ru.wikipedia.org/wiki/%D0%91%D0%B0%D1%80%D1%81%D1%83%D0%BA%D0%B8_(%D0%98%D0%BD%D0%B3%D1%83%D1%88%D0%B5%D1%82%D0%B8%D1%8F);43.26138889;44.81083333;Барсуки;Барсуки;Ингушетия;26 220 802 001;26605410101;11193;;386128;0;UTC+3
2084;0;https://ru.wikipedia.org/wiki/%D0%9B%D1%8B%D1%81%D0%BE%D0%B3%D0%BE%D1%80%D1%81%D0%BA%D0%B0%D1%8F;44.10416667;43.27944444;Лысогорская;Лысогорская;Ставропольский;7 215 810 001;7615410101;11198;;357838;0;UTC+3
2079;0;https://ru.wikipedia.org/wiki/%D0%9A%D1%83%D1%80%D1%81%D0%B0%D0%B2%D0%BA%D0%B0;44.46;42.49527778;Курсавка;Курсавка;Ставропольский;7 232 810 001;7632410101;11215;786556;357070;16;UTC+3
2089;0;https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D0%B7%D0%B2%D0%B8%D0%BB%D0%BA%D0%B0_(%D0%9C%D0%BE%D1%81%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);55.59083333;37.74555556;Развилка;Развилка;Московская;46 228 816 001;46628416101;11216;+7 495, 498;;10;UTC+3
2069;0;https://ru.wikipedia.org/wiki/%D0%91%D0%BE%D0%B3%D1%83%D1%87%D0%B0%D0%BD%D1%8B;58.37861111;97.43555556;Богучаны;Богучаны;Красноярский;4 209 810 001;4609410101;11232;739162;663430;0;UTC+7
1299;0;https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D0%BD%D0%B3%D0%BE%D0%B4%D1%8B;65.84805556;74.485;Пангоды;Пангоды;Ямало-Ненецкий;71 156 656;71916156051;11248;73499;629757;0;UTC+5
922;126;https://ru.wikipedia.org/wiki/%D0%9D%D0%B0%D0%B7%D1%8B%D0%B2%D0%B0%D0%B5%D0%B2%D1%81%D0%BA;55.56666667;71.35;Называевск;Называевск;Омская;52 413;52636101001;11249;738161;646100;0;UTC+6
1478;1100;https://ru.wikipedia.org/wiki/%D0%97%D0%B0%D0%BA%D0%B0%D0%BC%D0%B5%D0%BD%D1%81%D0%BA;50.38333333;10.05472222;Закаменск;Закаменск;Бурятия;81 221 501;81621101001;11249;730137;671950;59.22;UTC+8
2053;60;https://ru.wikipedia.org/wiki/%D0%9E%D0%BA%D1%82%D1%8F%D0%B1%D1%80%D1%8C%D1%81%D0%BA%D0%B0%D1%8F_(%D0%9A%D1%80%D1%8B%D0%BB%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD);46.285;39.75611111;Октябрьская;Октябрьская;Краснодарский;3 224 824 001;3624424101;11252;786161;352085;0;UTC+3
598;80;https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D1%81%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0_(%D0%9A%D0%B8%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);56.25;51.28333333;Сосновка;Сосновка;Кировская;33 210 504;33610104001;11254;783334;612990;0;UTC+3
2124;66;https://ru.wikipedia.org/wiki/%D0%A3%D1%81%D1%82%D1%8C-%D0%94%D0%BE%D0%BD%D0%B5%D1%86%D0%BA%D0%B8%D0%B9;47.63972222;40.86638889;Усть-Донецкий;Усть-Донецкий;Ростовская;60 255 551;60655151051;11256;786351;;0;UTC+3
910;130;https://ru.wikipedia.org/wiki/%D0%A7%D1%83%D0%BB%D1%8B%D0%BC_(%D0%B3%D0%BE%D1%80%D0%BE%D0%B4);55.1;80.96666667;Чулым;Чулым;Новосибирская;50 259 501;50659101001;11270;738350;632551;0;UTC+7
1081;135;https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D1%80%D0%B0%D0%B1%D0%BB%D0%B8%D0%BD%D0%BE;53.91666667;40.01666667;Кораблино;Кораблино;Рязанская;61 212 501;61612101001;11272;749143;391200, 391201;0;UTC+3
336;0;https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%B4%D1%83%D0%B9_(%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9_%D0%BF%D0%BE%D1%81%D1%91%D0%BB%D0%BE%D0%BA);59.2;37.15;Кадуй;Кадуй;Вологодская;19 226 551;19626151051;11280;781742;;44;UTC+3
370;80;https://ru.wikipedia.org/wiki/%D0%91%D0%BE%D0%B3%D1%83%D1%87%D0%B0%D1%80;49.93333333;40.55;Богучар;Богучар;Воронежская;20 205 501;20605101001;11295;747366;;13;UTC+3
954;0;https://ru.wikipedia.org/wiki/%D0%9D%D0%BE%D0%B2%D0%BE%D0%BE%D1%80%D1%81%D0%BA;51.36388889;59.03444444;Новоорск;Новоорск;Оренбургская;53 230 814 001;53630414101;11295;735363;462800;0;UTC+5
442;260;https://ru.wikipedia.org/wiki/%D0%9A%D0%B8%D1%80%D0%B5%D0%BD%D1%81%D0%BA;57.78333333;10.135;Киренск;Киренск;Иркутская;25 220 501 000;25620101001;11310;739568;666703;0;UTC+8
2110;0;https://ru.wikipedia.org/wiki/%D0%A4%D1%80%D1%8F%D0%BD%D0%BE%D0%B2%D0%BE;56.13416667;38.44;Фряново;Фряново;Московская;46 259 563;46659163051;11310;749656;141147;0;UTC+3
519;0;https://ru.wikipedia.org/wiki/%D0%A0%D0%B5%D0%B4%D0%BA%D0%B8%D0%BD%D0%BE_(%D0%A2%D0%B2%D0%B5%D1%80%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);56.64333333;36.29611111;Редкино;Редкино;Тверская;28 230 574;28630174051;11317;748242;171260, 171261;0;UTC+3
1388;0;https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D1%80%D0%B2%D0%BE%D0%BC%D0%B0%D0%B9%D1%81%D0%BA%D0%B8%D0%B9_(%D0%97%D0%B0%D0%B1%D0%B0%D0%B9%D0%BA%D0%B0%D0%BB%D1%8C%D1%81%D0%BA%D0%B8%D0%B9_%D0%BA%D1%80%D0%B0%D0%B9);51.6675;11.09361111;Первомайский;Первомайский;Забайкальский;76 254 558;76654158051;11334;730262;673390;0;UTC+9
1387;0;https://ru.wikipedia.org/wiki/%D0%93%D0%BE%D1%80%D0%BD%D1%8B%D0%B9_(%D0%97%D0%B0%D0%B1%D0%B0%D0%B9%D0%BA%D0%B0%D0%BB%D1%8C%D1%81%D0%BA%D0%B8%D0%B9_%D0%BA%D1%80%D0%B0%D0%B9);51.55;11.05055556;Горный;Горный;Забайкальский;76 585;76785000051;11337;730257;672900;0;UTC+9
1735;160;https://ru.wikipedia.org/wiki/%D0%A2%D0%B5%D1%82%D1%8E%D1%88%D0%B8;54.93333333;48.83333333;Тетюши;Тетюши;Татарстан;92 255 501 000;92655101001;11337;784373;422370;0;UTC+3
474;23;https://ru.wikipedia.org/wiki/%D0%9F%D0%B8%D0%BE%D0%BD%D0%B5%D1%80%D1%81%D0%BA%D0%B8%D0%B9_(%D0%B3%D0%BE%D1%80%D0%BE%D0%B4);54.95;20.21666667;Пионерский;Пионерский;Калининградская;27 417;27717000001;11352;740155;238590;8.3;UTC+2
1386;620;https://ru.wikipedia.org/wiki/%D0%91%D0%B0%D0%BB%D0%B5%D0%B9;51.57694444;11.11055556;Балей;Балей;Забайкальский;76 405;76606101001;11370;730232;673450;49;UTC+9
2028;0;https://ru.wikipedia.org/wiki/%D0%9D%D0%BE%D0%B2%D1%8B%D0%B9_%D0%A5%D1%83%D1%88%D0%B5%D1%82;42.89861111;47.55527778;Новый Хушет;Новый Хушет;Дагестан;82 401 365 002;82701365111;11371;;367911;0;UTC+3
1630;60;https://ru.wikipedia.org/wiki/%D0%97%D0%B2%D0%B5%D0%BD%D0%B8%D0%B3%D0%BE%D0%B2%D0%BE;55.96666667;48.01666667;Звенигово;Звенигово;Марий;88 212 501 000;88612101001;11379;783645;425060;0;UTC+3
1468;0;https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D0%BA%D0%BC%D0%B0%D0%B3%D1%83%D1%88;55.14111111;54.65;Чекмагуш;Чекмагуш;Башкортостан;80 256 870 001;80656470101;11382;;452200;0;UTC+5
983;0;https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%81%D1%81%D0%BE%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0_(%D0%91%D0%B5%D1%81%D1%81%D0%BE%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD);53.30833333;45.04194444;Бессоновка;Бессоновка;Пензенская;56 213 804 001;56613404101;11408;784140;;0;UTC+3
328;0;https://ru.wikipedia.org/wiki/%D0%98%D0%BB%D0%BE%D0%B2%D0%BB%D1%8F_(%D0%92%D0%BE%D0%BB%D0%B3%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);49.30277778;43.98388889;Иловля;Иловля;Волгоградская;18 214 551;18614151051;11418;;403071[2];0;UTC+3
